CPU   THREAD             VAL             ENA             RUN            TIME EVENT
 -1     1615      4513317065     14325258988      2127878315     14328368605 cycles
 -1     1615      8110786174     14325265140      2659884285     14328368605 instructions
 -1     1615        29700424     14325271212      2659878210     14328368605 L1-dcache-load-misses
 -1     1615      2572577001     14325277277      2659930653     14328368605 L1-dcache-loads
 -1     1615         1142642     14325283289      2659921557     14328368605 L1-dcache-prefetch-misses
 -1     1615         7939743     14325289354      2659923028     14328368605 L1-dcache-prefetches
 -1     1615         5629199     14325295296      2127927998     14328368605 L1-dcache-store-misses
 -1     1615      1079651299     14325301371      2127918389     14328368605 L1-dcache-stores
 -1     1615       146359681     14325307292      2127917411     14328368605 L1-icache-load-misses
 -1     1615      2461932908     14325313204      2127947747     14328368605 L1-icache-loads
 -1     1615          148501     14325319189      2127931125     14328368605 LLC-load-misses
 -1     1615         2445131     14325325047      2127944376     14328368605 LLC-loads
 -1     1615          874351     14325330898      2127946400     14328368605 dTLB-load-misses
 -1     1615      2060965929     14325338943      2127943643     14328368605 dTLB-loads
 -1     1615           75462     14325345042      2125388714     14328368605 dTLB-store-misses
 -1     1615      1077017445     14325351290      2121348205     14328368605 dTLB-stores
 -1     1615          295320     14325357086      2115207267     14328368605 iTLB-load-misses
 -1     1615      6438948428     14325362683      2111280584     14328368605 iTLB-loads
 -1     1615      1057040943     14325367456      2109747071     14328368605 branch-load-misses
 -1     1615      1494650542     14325371087      2109783264     14328368605 branch-loads
 -1     1615               0     14325374642      2112015464     14328368605 mem-loads
 -1     1615       733163009     14325378219      2111986197     14328368605 stalled-cycles-backend
 -1     1615      1626936503     14325381811      2111976677     14328368605 stalled-cycles-frontend
 -1     1615      1509398164     14426120334      2130497928     14429298060 branches
 -1     1615        20008631     14426140906      2134414168     14429298060 branch-misses
 -1     1615         7057797     14426151239      2138330185     14429298060 cache-references
 -1     1615          861623     14426159335      2142429948     14429298060 cache-misses
 -1     1615      4547255580     14426165507      2143878309     14429298060 cycles
 -1     1615      8172721197     14426171650      2679884320     14429298060 instructions
 -1     1615        29927271     14426177718      2679877924     14429298060 L1-dcache-load-misses
 -1     1615      2592890318     14426183807      2679930862     14429298060 L1-dcache-loads
 -1     1615         1151346     14426189912      2679920643     14429298060 L1-dcache-prefetch-misses
 -1     1615         8000577     14426195994      2679922835     14429298060 L1-dcache-prefetches
 -1     1615         5665729     14426201925      2143927660     14429298060 L1-dcache-store-misses
 -1     1615      1088260094     14426207857      2143918043     14429298060 L1-dcache-stores
 -1     1615       147262434     14426213802      2143918325     14429298060 L1-icache-load-misses
 -1     1615      2481607703     14426219917      2143947331     14429298060 L1-icache-loads
 -1     1615          149212     14426225849      2143931352     14429298060 LLC-load-misses
 -1     1615         2467041     14426231717      2143944543     14429298060 LLC-loads
 -1     1615          879935     14426240451      2142256089     14429298060 dTLB-load-misses
 -1     1615      2071426200     14426252992      2138266969     14429298060 dTLB-loads
 -1     1615           75769     14426259049      2134314003     14429298060 dTLB-store-misses
 -1     1615      1081771497     14426264434      2130271907     14429298060 dTLB-stores
 -1     1615          296987     14426269515      2125790114     14429298060 iTLB-load-misses
 -1     1615      6484307575     14426273051      2125858441     14429298060 iTLB-loads
 -1     1615      1065587885     14426276541      2125746003     14429298060 branch-load-misses
 -1     1615      1506630465     14426280066      2125773195     14429298060 branch-loads
 -1     1615               0     14426283620      2128006387     14429298060 mem-loads
 -1     1615       738655341     14426295953      2127976878     14429298060 stalled-cycles-backend
 -1     1615      1638702027     14426300235      2127966884     14429298060 stalled-cycles-frontend
 -1     1615      1521200154     14527036014      2146497033     14530213790 branches
 -1     1615        20170438     14527056595      2150414583     14530213790 branch-misses
 -1     1615         7115620     14527066921      2154329761     14530213790 cache-references
 -1     1615          862701     14527075022      2158429601     14530213790 cache-misses
 -1     1615      4581194986     14527081167      2159878529     14530213790 cycles
 -1     1615      8234794949     14527087312      2699883924     14530213790 instructions
 -1     1615        30158655     14527093391      2699877627     14530213790 L1-dcache-load-misses
 -1     1615      2613408795     14527099456      2699930177     14530213790 L1-dcache-loads
 -1     1615         1160155     14527105594      2699920682     14530213790 L1-dcache-prefetch-misses
 -1     1615         8057751     14527111673      2699921954     14530213790 L1-dcache-prefetches
 -1     1615         5702351     14527117611      2159927063     14530213790 L1-dcache-store-misses
 -1     1615      1096875517     14527123603      2159918585     14530213790 L1-dcache-stores
 -1     1615       148169991     14527129508      2159918255     14530213790 L1-icache-load-misses
 -1     1615      2501296825     14527135413      2159947616     14530213790 L1-icache-loads
 -1     1615          150100     14527144257      2159157393     14530213790 LLC-load-misses
 -1     1615         2481246     14527153666      2155179527     14530213790 LLC-loads
 -1     1615          883241     14527165332      2151192534     14530213790 dTLB-load-misses
 -1     1615      2080647208     14527171255      2147196478     14530213790 dTLB-loads
 -1     1615           76002     14527175834      2143985135     14530213790 dTLB-store-misses
 -1     1615      1089167110     14527179413      2143937126     14530213790 dTLB-stores
 -1     1615          298923     14527182992      2141779562     14530213790 iTLB-load-misses
 -1     1615      6533876760     14527186589      2141847910     14530213790 iTLB-loads
 -1     1615      1074046912     14527190178      2141734635     14530213790 branch-load-misses
 -1     1615      1518307244     14527193719      2141763297     14530213790 branch-loads
 -1     1615               0     14527197283      2144005618     14530213790 mem-loads
 -1     1615       744176017     14527200930      2143976928     14530213790 stalled-cycles-backend
 -1     1615      1650648359     14527204587      2143966901     14530213790 stalled-cycles-frontend
 -1     1615      1533318942     14627941703      2162496992     14631118949 branches
 -1     1615        20331107     14627962241      2166414195     14631118949 branch-misses
 -1     1615         7165975     14627972573      2170330219     14631118949 cache-references
 -1     1615          863886     14627980647      2174429172     14631118949 cache-misses
